FactID,year,monthkey,monthname,province,inflection,rainfall,rainyday,latitude,longitude,heightabovemsl
372,2015,5,May,Nakhon Si Thammarat,210,65.1,11,8.537777778,99.96388889,3.14
373,2015,5,May,Krabi,12,120.9,10,8.103611111,98.97527778,8
374,2015,5,May,Phang-nga,30,-1,-1,-1,-1,-1
375,2015,5,May,Phuket,6,214.3,18,7.883333333,98.4,1.83
376,2015,5,May,Surat Thani,393,235,19,9.135555556,99.15194444,5
377,2015,5,May,Ranong,333,259.92,21,9.983333333,98.61666667,7
378,2015,5,May,Chumphon,0,121.92,15,10.49875,99.18847222,4.4
379,2015,5,May,Songkhla,90,120.86,10,7.182111111,100.6076944,4.57
380,2015,5,May,Satun,0,180.4,17,6.65,100.0833333,4.06
381,2015,5,May,Trang,120,209.74,21,7.516666667,99.61666667,14.32
382,2015,5,May,Phatthalung,230,136.5,8,7.583333333,100.1666667,2
383,2015,5,May,Pattani,30,77.5,10,6.783333333,101.15,4.05
384,2015,5,May,Yala,60,288.5,18,6.516666667,101.2833333,30
385,2015,5,May,Narathiwat,133,195.9,6,6.416666667,101.8166667,3.57
386,2015,6,June,Bangkok,0,456.5,12,13.72638889,100.56,3.01
387,2015,6,June,Samut Prakarn,540,-1,-1,-1,-1,-1
388,2015,6,June,Nonthaburi,54,-1,-1,-1,-1,-1
389,2015,6,June,Pathum Thani,61,107.8,8,14.1,100.6166667,6
390,2015,6,June,Phra Nakhon Si Ayutthaya,38,-1,-1,-1,-1,-1
391,2015,6,June,Ang Thong,307,-1,-1,-1,-1,-1
392,2015,6,June,Lop Buri,135,14.9,10,14.79972222,100.645,10
393,2015,6,June,Sing Buri,108,-1,-1,-1,-1,-1
394,2015,6,June,Chai Nat,138,85.2,10,15.15,100.1833333,15
395,2015,6,June,Saraburi,13,-1,-1,-1,-1,-1
396,2015,6,June,Chon Buri,1782,100,13,13.36666667,100.9833333,0.86
397,2015,6,June,Rayong,806,233.25,18,12.63222222,101.3436111,2.6
398,2015,6,June,Chanthaburi,234,594.8,19,12.61666667,102.1133333,2.68
399,2015,6,June,Trat,205,859.2,17,11.76666667,102.8833333,2
400,2015,6,June,Chachoengsao,192,137.1,13,13.51555556,101.4583333,70.17
401,2015,6,June,Prachin Buri,1428,203.22,13,14.05841667,101.3693056,5.14
402,2015,6,June,Nakhon Nayok,206,-1,-1,-1,-1,-1
403,2015,6,June,Sa kaeo,11,-1,-1,-1,-1,-1
404,2015,6,June,Nakhon Ratchasima,299,92.14,14,14.96830556,102.0860278,186.6
405,2015,6,June,Buri Ram,738,43.3,5,15.22575,103.2480833,182
406,2015,6,June,Surin,659,112,15,14.88333333,103.5,145.81
407,2015,6,June,Si Sa Ket,12,188.9,12,15,104.05,122.87
408,2015,6,June,Ubon Ratchathani,6138,227.52,12,15.25,104.8666667,122
409,2015,6,June,Yasothon,231,-1,-1,-1,-1,-1
410,2015,6,June,Chaiyaphum,558,91,13,15.8,102.0333333,182.15
411,2015,6,June,Amnat Charoen,762,-1,-1,-1,-1,-1
412,2015,6,June,Bueng Kan,224,-1,-1,-1,-1,-1
413,2015,6,June,Nong Bua Lam Phu,25,-1,-1,-1,-1,-1
414,2015,6,June,Khon Kaen,1422,178.93,11,16.46111111,102.7897222,186.97
415,2015,6,June,Udon Thani,70,62.23,14,17.38333333,102.8,177
416,2015,6,June,Loei,288,39.4,8,17.45,101.7333333,252.51
417,2015,6,June,Nong Khai,563,85.2,15,17.86716667,102.7330278,173.21
418,2015,6,June,Maha Sarakham,726,174.4,13,16.24722222,103.0680556,153
419,2015,6,June,Roi Et,420,47.8,13,16.02,103.7438889,140
420,2015,6,June,Kalasin,702,67.2,11,16.3325,103.5883333,138.75
421,2015,6,June,Sakon Nakhon,2215,105.8,13,17.15,104.1333333,171
422,2015,6,June,Nakhon Phanom,497,122,14,17.41083333,104.7825,140
423,2015,6,June,Mukdahan,60,126.1,10,16.54138889,104.7288889,138
424,2015,6,June,Chiang Mai,172,15.2,11,18.79,98.97694444,313.2
425,2015,6,June,Lamphun,42,68.22,9,18.56722222,99.03388889,296.42
426,2015,6,June,Lampang,999,116.6,11,18.28333333,99.51666667,242
427,2015,6,June,Uttaradit,144,65.7,10,17.61666667,100.1,63
428,2015,6,June,Phrae,456,91.9,8,18.16666667,100.1666667,161.79
429,2015,6,June,Nan,430,47.9,9,18.77972222,100.7777778,200
430,2015,6,June,Phayao,102,45.7,7,19.13333333,99.9,396.89
431,2015,6,June,Chiang Rai,0,81.2,12,19.96138889,99.88138889,390
432,2015,6,June,Mae Hong Son,416,134.8,18,19.29897222,97.97577778,267.74
433,2015,6,June,Nakhon Sawan,583,35.3,9,15.67183333,100.1323611,33.91
434,2015,6,June,Uthai Thani,511,-1,-1,-1,-1,-1
435,2015,6,June,Kamphaeng Phet,399,77.73,13,16.48680556,99.52697222,80
436,2015,6,June,Tak,144,59.7,10,16.87833333,99.14333333,125.62
437,2015,6,June,Sukhothai,96,90.9,13,17.10611111,99.8,48.29
438,2015,6,June,Phitsanulok,338,96.8,11,16.79480556,100.2793056,44.02
439,2015,6,June,Phichit,172,24.9,7,16.43805556,100.2925,35.95
440,2015,6,June,Phetchabun,258,43.32,7,16.43333333,101.15,114
441,2015,6,June,Ratchaburi,0,118.14,11,13.48930556,99.79238889,5
442,2015,6,June,Kanchanaburi,807,150.9,15,14.0225,99.53583333,27.53
443,2015,6,June,Suphan Buri,437,66.1,8,14.47444444,100.1388889,7.23
444,2015,6,June,Nakhon Pathom,0,205.24,11,14.01166667,99.97,7.46
445,2015,6,June,Samut Sakhon,30,-1,-1,-1,-1,-1
446,2015,6,June,Samut Songkhram,220,-1,-1,-1,-1,-1
447,2015,6,June,Phetchaburi,1865,65.1,12,12.99944444,100.0605556,2.01
448,2015,6,June,Prachuap Khiri Khan,96,147.6,12,11.83333333,99.83333333,4
449,2015,6,June,Nakhon Si Thammarat,432,63.04,12,8.537777778,99.96388889,3.14
450,2015,6,June,Krabi,12,223.8,15,8.103611111,98.97527778,8
451,2015,6,June,Phang-nga,54,-1,-1,-1,-1,-1
452,2015,6,June,Phuket,12,339,14,7.883333333,98.4,1.83
453,2015,6,June,Surat Thani,960,47.5,15,9.135555556,99.15194444,5
454,2015,6,June,Ranong,1242,513.72,22,9.983333333,98.61666667,7
455,2015,6,June,Chumphon,0,158.3,16,10.49875,99.18847222,4.4
456,2015,6,June,Songkhla,150,25.1,8,7.182111111,100.6076944,4.57
457,2015,6,June,Satun,24,119.8,11,6.65,100.0833333,4.06
458,2015,6,June,Trang,222,163.4,16,7.516666667,99.61666667,14.32
459,2015,6,June,Phatthalung,455,94.2,11,7.583333333,100.1666667,2
460,2015,6,June,Pattani,114,54.2,6,6.783333333,101.15,4.05
461,2015,6,June,Yala,90,25.3,8,6.516666667,101.2833333,30
462,2015,6,June,Narathiwat,119,75.2,8,6.416666667,101.8166667,3.57
463,2015,7,July,Bangkok,0,220.8,13,13.72638889,100.56,3.01
464,2015,7,July,Samut Prakarn,750,-1,-1,-1,-1,-1
465,2015,7,July,Nonthaburi,157,-1,-1,-1,-1,-1
466,2015,7,July,Pathum Thani,78,166.7,12,14.1,100.6166667,6
467,2015,7,July,Phra Nakhon Si Ayutthaya,44,-1,-1,-1,-1,-1
468,2015,7,July,Ang Thong,199,-1,-1,-1,-1,-1
469,2015,7,July,Lop Buri,1440,72.7,13,14.79972222,100.645,10
470,2015,7,July,Sing Buri,96,-1,-1,-1,-1,-1
471,2015,7,July,Chai Nat,96,85,15,15.15,100.1833333,15
472,2015,7,July,Saraburi,12,-1,-1,-1,-1,-1
473,2015,7,July,Chon Buri,2782,86.6,10,13.36666667,100.9833333,0.86
474,2015,7,July,Rayong,1533,52.53,12,12.63222222,101.3436111,2.6
475,2015,7,July,Chanthaburi,405,305.3,18,12.61666667,102.1133333,2.68
476,2015,7,July,Trat,342,506.5,17,11.76666667,102.8833333,2
477,2015,7,July,Chachoengsao,458,167.22,13,13.51555556,101.4583333,70.17
478,2015,7,July,Prachin Buri,1110,140.4,20,14.05841667,101.3693056,5.14
479,2015,7,July,Nakhon Nayok,398,-1,-1,-1,-1,-1
480,2015,7,July,Sa kaeo,16,-1,-1,-1,-1,-1
481,2015,7,July,Nakhon Ratchasima,592,242.72,19,14.96830556,102.0860278,186.6
482,2015,7,July,Buri Ram,1061,312.3,17,15.22575,103.2480833,182
483,2015,7,July,Surin,1015,322.42,21,14.88333333,103.5,145.81
484,2015,7,July,Si Sa Ket,24,490.92,21,15,104.05,122.87
485,2015,7,July,Ubon Ratchathani,10817,288.02,20,15.25,104.8666667,122
486,2015,7,July,Yasothon,372,-1,-1,-1,-1,-1
487,2015,7,July,Chaiyaphum,618,175.1,18,15.8,102.0333333,182.15
488,2015,7,July,Amnat Charoen,1032,-1,-1,-1,-1,-1
489,2015,7,July,Bueng Kan,276,-1,-1,-1,-1,-1
490,2015,7,July,Nong Bua Lam Phu,25,-1,-1,-1,-1,-1
491,2015,7,July,Khon Kaen,2760,135.9,22,16.46111111,102.7897222,186.97
492,2015,7,July,Udon Thani,70,247.3,20,17.38333333,102.8,177
493,2015,7,July,Loei,420,160.9,20,17.45,101.7333333,252.51
494,2015,7,July,Nong Khai,896,300.4,20,17.86716667,102.7330278,173.21
495,2015,7,July,Maha Sarakham,1073,205.1,18,16.24722222,103.0680556,153
496,2015,7,July,Roi Et,360,192,22,16.02,103.7438889,140
497,2015,7,July,Kalasin,723,305.3,23,16.3325,103.5883333,138.75
498,2015,7,July,Sakon Nakhon,2217,408.6,24,17.15,104.1333333,171
499,2015,7,July,Nakhon Phanom,622,793.9,26,17.41083333,104.7825,140
500,2015,7,July,Mukdahan,84,300,21,16.54138889,104.7288889,138
501,2015,7,July,Chiang Mai,245,120.22,21,18.79,98.97694444,313.2
502,2015,7,July,Lamphun,84,120.3,17,18.56722222,99.03388889,296.42
503,2015,7,July,Lampang,1091,108.1,19,18.28333333,99.51666667,242
504,2015,7,July,Uttaradit,572,163.7,21,17.61666667,100.1,63
505,2015,7,July,Phrae,366,122.53,21,18.16666667,100.1666667,161.79
506,2015,7,July,Nan,375,219.92,23,18.77972222,100.7777778,200
507,2015,7,July,Phayao,233,140.1,19,19.13333333,99.9,396.89
508,2015,7,July,Chiang Rai,0,323.26,22,19.96138889,99.88138889,390
509,2015,7,July,Mae Hong Son,738,193.9,26,19.29897222,97.97577778,267.74
510,2015,7,July,Nakhon Sawan,1376,77.3,19,15.67183333,100.1323611,33.91
511,2015,7,July,Uthai Thani,1021,-1,-1,-1,-1,-1
512,2015,7,July,Kamphaeng Phet,1206,90.8,18,16.48680556,99.52697222,80
513,2015,7,July,Tak,84,98.2,18,16.87833333,99.14333333,125.62
514,2015,7,July,Sukhothai,108,139.2,18,17.10611111,99.8,48.29
515,2015,7,July,Phitsanulok,629,120.83,17,16.79480556,100.2793056,44.02
516,2015,7,July,Phichit,316,209.5,19,16.43805556,100.2925,35.95
517,2015,7,July,Phetchabun,618,200.8,19,16.43333333,101.15,114
518,2015,7,July,Ratchaburi,0,130.72,19,13.48930556,99.79238889,5
519,2015,7,July,Kanchanaburi,1094,71.5,15,14.0225,99.53583333,27.53
520,2015,7,July,Suphan Buri,657,103.3,7,14.47444444,100.1388889,7.23
521,2015,7,July,Nakhon Pathom,24,141.3,12,14.01166667,99.97,7.46
522,2015,7,July,Samut Sakhon,114,-1,-1,-1,-1,-1
523,2015,7,July,Samut Songkhram,150,-1,-1,-1,-1,-1
524,2015,7,July,Phetchaburi,3095,71.52,14,12.99944444,100.0605556,2.01
525,2015,7,July,Prachuap Khiri Khan,154,95.6,16,11.83333333,99.83333333,4
526,2015,7,July,Nakhon Si Thammarat,898,96.3,14,8.537777778,99.96388889,3.14
527,2015,7,July,Krabi,6,289.8,19,8.103611111,98.97527778,8
528,2015,7,July,Phang-nga,72,-1,-1,-1,-1,-1
529,2015,7,July,Phuket,6,321.2,24,7.883333333,98.4,1.83
530,2015,7,July,Surat Thani,1101,130.1,16,9.135555556,99.15194444,5
531,2015,7,July,Ranong,1611,834.2,24,9.983333333,98.61666667,7
532,2015,7,July,Chumphon,0,110.92,21,10.49875,99.18847222,4.4
533,2015,7,July,Songkhla,486,55.9,16,7.182111111,100.6076944,4.57
534,2015,7,July,Satun,30,438.9,24,6.65,100.0833333,4.06
535,2015,7,July,Trang,432,449.8,21,7.516666667,99.61666667,14.32
536,2015,7,July,Phatthalung,500,185.5,15,7.583333333,100.1666667,2
537,2015,7,July,Pattani,120,92.3,13,6.783333333,101.15,4.05
538,2015,7,July,Yala,30,147.62,18,6.516666667,101.2833333,30
539,2015,7,July,Narathiwat,413,90.4,17,6.416666667,101.8166667,3.57
540,2015,8,August,Bangkok,0,50.5,8,13.72638889,100.56,3.01
541,2015,8,August,Samut Prakarn,826,-1,-1,-1,-1,-1
542,2015,8,August,Nonthaburi,186,-1,-1,-1,-1,-1
543,2015,8,August,Pathum Thani,100,102.1,14,14.1,100.6166667,6
544,2015,8,August,Phra Nakhon Si Ayutthaya,122,-1,-1,-1,-1,-1
545,2015,8,August,Ang Thong,336,-1,-1,-1,-1,-1
546,2015,8,August,Lop Buri,378,162.2,18,14.79972222,100.645,10
547,2015,8,August,Sing Buri,138,-1,-1,-1,-1,-1
548,2015,8,August,Chai Nat,78,82.3,14,15.15,100.1833333,15
549,2015,8,August,Saraburi,132,-1,-1,-1,-1,-1
550,2015,8,August,Chon Buri,2042,134.3,13,13.36666667,100.9833333,0.86
551,2015,8,August,Rayong,1845,107.9,10,12.63222222,101.3436111,2.6
552,2015,8,August,Chanthaburi,257,411.9,23,12.61666667,102.1133333,2.68
553,2015,8,August,Trat,170,892.5,24,11.76666667,102.8833333,2
554,2015,8,August,Chachoengsao,234,102.9,15,13.51555556,101.4583333,70.17
555,2015,8,August,Prachin Buri,168,602.6,23,14.05841667,101.3693056,5.14
556,2015,8,August,Nakhon Nayok,414,-1,-1,-1,-1,-1
557,2015,8,August,Sa kaeo,37,-1,-1,-1,-1,-1
558,2015,8,August,Nakhon Ratchasima,702,278.63,18,14.96830556,102.0860278,186.6
559,2015,8,August,Buri Ram,2162,161.7,14,15.22575,103.2480833,182
560,2015,8,August,Surin,2137,210.2,15,14.88333333,103.5,145.81
561,2015,8,August,Si Sa Ket,84,188.22,17,15,104.05,122.87
562,2015,8,August,Ubon Ratchathani,7854,186.92,18,15.25,104.8666667,122
563,2015,8,August,Yasothon,816,-1,-1,-1,-1,-1
564,2015,8,August,Chaiyaphum,805,170.9,15,15.8,102.0333333,182.15
565,2015,8,August,Amnat Charoen,1141,-1,-1,-1,-1,-1
566,2015,8,August,Bueng Kan,188,-1,-1,-1,-1,-1
567,2015,8,August,Nong Bua Lam Phu,25,-1,-1,-1,-1,-1
568,2015,8,August,Khon Kaen,2724,284.2,20,16.46111111,102.7897222,186.97
569,2015,8,August,Udon Thani,77,163.3,19,17.38333333,102.8,177
570,2015,8,August,Loei,396,87,9,17.45,101.7333333,252.51
571,2015,8,August,Nong Khai,1322,391.3,18,17.86716667,102.7330278,173.21
572,2015,8,August,Maha Sarakham,1574,176.8,17,16.24722222,103.0680556,153
573,2015,8,August,Roi Et,432,305.7,16,16.02,103.7438889,140
574,2015,8,August,Kalasin,1170,272.5,15,16.3325,103.5883333,138.75
575,2015,8,August,Sakon Nakhon,2730,258.9,20,17.15,104.1333333,171
576,2015,8,August,Nakhon Phanom,819,633.6,21,17.41083333,104.7825,140
577,2015,8,August,Mukdahan,252,128.42,11,16.54138889,104.7288889,138
578,2015,8,August,Chiang Mai,311,143,19,18.79,98.97694444,313.2
579,2015,8,August,Lamphun,42,202.82,15,18.56722222,99.03388889,296.42
580,2015,8,August,Lampang,822,152.2,18,18.28333333,99.51666667,242
581,2015,8,August,Uttaradit,751,189.1,13,17.61666667,100.1,63
582,2015,8,August,Phrae,696,213.32,16,18.16666667,100.1666667,161.79
583,2015,8,August,Nan,397,192,21,18.77972222,100.7777778,200
584,2015,8,August,Phayao,222,106.6,15,19.13333333,99.9,396.89
585,2015,8,August,Chiang Rai,0,207.74,17,19.96138889,99.88138889,390
586,2015,8,August,Mae Hong Son,915,210.1,22,19.29897222,97.97577778,267.74
587,2015,8,August,Nakhon Sawan,1839,102.5,19,15.67183333,100.1323611,33.91
588,2015,8,August,Uthai Thani,1136,-1,-1,-1,-1,-1
589,2015,8,August,Kamphaeng Phet,728,185,20,16.48680556,99.52697222,80
590,2015,8,August,Tak,0,50.4,10,16.87833333,99.14333333,125.62
591,2015,8,August,Sukhothai,204,254,15,17.10611111,99.8,48.29
592,2015,8,August,Phitsanulok,1384,179.9,14,16.79480556,100.2793056,44.02
593,2015,8,August,Phichit,370,161.4,13,16.43805556,100.2925,35.95
594,2015,8,August,Phetchabun,981,83.9,14,16.43333333,101.15,114
595,2015,8,August,Ratchaburi,0,146.01,15,13.48930556,99.79238889,5
596,2015,8,August,Kanchanaburi,928,50,13,14.0225,99.53583333,27.53
597,2015,8,August,Suphan Buri,656,109.02,15,14.47444444,100.1388889,7.23
598,2015,8,August,Nakhon Pathom,108,164.4,16,14.01166667,99.97,7.46
599,2015,8,August,Samut Sakhon,36,-1,-1,-1,-1,-1
600,2015,8,August,Samut Songkhram,233,-1,-1,-1,-1,-1
601,2015,8,August,Phetchaburi,2891,69.9,14,12.99944444,100.0605556,2.01
602,2015,8,August,Prachuap Khiri Khan,252,30.9,17,11.83333333,99.83333333,4
603,2015,8,August,Nakhon Si Thammarat,953,214.3,16,8.537777778,99.96388889,3.14
604,2015,8,August,Krabi,12,323.6,17,8.103611111,98.97527778,8
605,2015,8,August,Phang-nga,24,-1,-1,-1,-1,-1
606,2015,8,August,Phuket,0,518.02,19,7.883333333,98.4,1.83
607,2015,8,August,Surat Thani,1271,157.5,14,9.135555556,99.15194444,5
608,2015,8,August,Ranong,1184,742.2,23,9.983333333,98.61666667,7
609,2015,8,August,Chumphon,0,246.7,20,10.49875,99.18847222,4.4
610,2015,8,August,Songkhla,258,202.4,20,7.182111111,100.6076944,4.57
611,2015,8,August,Satun,18,308.3,21,6.65,100.0833333,4.06
612,2015,8,August,Trang,674,355.9,19,7.516666667,99.61666667,14.32
613,2015,8,August,Phatthalung,597,88.2,13,7.583333333,100.1666667,2
614,2015,8,August,Pattani,96,231.8,21,6.783333333,101.15,4.05
615,2015,8,August,Yala,24,176.4,20,6.516666667,101.2833333,30
616,2015,8,August,Narathiwat,448,226.5,19,6.416666667,101.8166667,3.57
617,2015,9,September,Bangkok,0,352.4,21,13.72638889,100.56,3.01
618,2015,9,September,Samut Prakarn,904,-1,-1,-1,-1,-1
619,2015,9,September,Nonthaburi,104,-1,-1,-1,-1,-1
620,2015,9,September,Pathum Thani,255,254.6,14,14.1,100.6166667,6
621,2015,9,September,Phra Nakhon Si Ayutthaya,149,-1,-1,-1,-1,-1
622,2015,9,September,Ang Thong,578,-1,-1,-1,-1,-1
623,2015,9,September,Lop Buri,1629,296.9,19,14.79972222,100.645,10
624,2015,9,September,Sing Buri,160,-1,-1,-1,-1,-1
625,2015,9,September,Chai Nat,72,175.1,16,15.15,100.1833333,15
626,2015,9,September,Saraburi,99,-1,-1,-1,-1,-1
627,2015,9,September,Chon Buri,1372,315.8,18,13.36666667,100.9833333,0.86
628,2015,9,September,Rayong,1333,407.3,17,12.63222222,101.3436111,2.6
629,2015,9,September,Chanthaburi,288,515.3,23,12.61666667,102.1133333,2.68
630,2015,9,September,Trat,99,810.1,19,11.76666667,102.8833333,2
631,2015,9,September,Chachoengsao,540,381.3,20,13.51555556,101.4583333,70.17
632,2015,9,September,Prachin Buri,204,190.6,18,14.05841667,101.3693056,5.14
633,2015,9,September,Nakhon Nayok,250,-1,-1,-1,-1,-1
634,2015,9,September,Sa kaeo,24,-1,-1,-1,-1,-1
635,2015,9,September,Nakhon Ratchasima,541,284.2,15,14.96830556,102.0860278,186.6
636,2015,9,September,Buri Ram,1467,208.6,12,15.22575,103.2480833,182
637,2015,9,September,Surin,2580,258.5,15,14.88333333,103.5,145.81
638,2015,9,September,Si Sa Ket,24,256.1,16,15,104.05,122.87
639,2015,9,September,Ubon Ratchathani,3385,210.72,16,15.25,104.8666667,122
640,2015,9,September,Yasothon,498,-1,-1,-1,-1,-1
641,2015,9,September,Chaiyaphum,525,187.6,14,15.8,102.0333333,182.15
642,2015,9,September,Amnat Charoen,493,-1,-1,-1,-1,-1
643,2015,9,September,Bueng Kan,114,-1,-1,-1,-1,-1
644,2015,9,September,Nong Bua Lam Phu,10,-1,-1,-1,-1,-1
645,2015,9,September,Khon Kaen,3492,145.3,17,16.46111111,102.7897222,186.97
646,2015,9,September,Udon Thani,189,229.72,20,17.38333333,102.8,177
647,2015,9,September,Loei,252,188.9,18,17.45,101.7333333,252.51
648,2015,9,September,Nong Khai,1498,408.5,18,17.86716667,102.7330278,173.21
649,2015,9,September,Maha Sarakham,1399,149.4,18,16.24722222,103.0680556,153
650,2015,9,September,Roi Et,426,126.5,16,16.02,103.7438889,140
651,2015,9,September,Kalasin,1217,135.7,17,16.3325,103.5883333,138.75
652,2015,9,September,Sakon Nakhon,1766,121.3,15,17.15,104.1333333,171
653,2015,9,September,Nakhon Phanom,482,231.9,15,17.41083333,104.7825,140
654,2015,9,September,Mukdahan,150,134.9,14,16.54138889,104.7288889,138
655,2015,9,September,Chiang Mai,386,139.42,18,18.79,98.97694444,313.2
656,2015,9,September,Lamphun,84,176.62,11,18.56722222,99.03388889,296.42
657,2015,9,September,Lampang,985,154.9,14,18.28333333,99.51666667,242
658,2015,9,September,Uttaradit,1326,93.92,12,17.61666667,100.1,63
659,2015,9,September,Phrae,438,67.74,18,18.16666667,100.1666667,161.79
660,2015,9,September,Nan,330,188.6,21,18.77972222,100.7777778,200
661,2015,9,September,Phayao,198,127.5,12,19.13333333,99.9,396.89
662,2015,9,September,Chiang Rai,0,153.82,18,19.96138889,99.88138889,390
663,2015,9,September,Mae Hong Son,309,79.7,16,19.29897222,97.97577778,267.74
664,2015,9,September,Nakhon Sawan,1826,235.9,13,15.67183333,100.1323611,33.91
665,2015,9,September,Uthai Thani,1166,-1,-1,-1,-1,-1
666,2015,9,September,Kamphaeng Phet,766,255.4,18,16.48680556,99.52697222,80
667,2015,9,September,Tak,0,175.2,13,16.87833333,99.14333333,125.62
668,2015,9,September,Sukhothai,246,128.8,17,17.10611111,99.8,48.29
669,2015,9,September,Phitsanulok,1073,151.5,17,16.79480556,100.2793056,44.02
670,2015,9,September,Phichit,347,205.1,11,16.43805556,100.2925,35.95
671,2015,9,September,Phetchabun,980,168,12,16.43333333,101.15,114
672,2015,9,September,Ratchaburi,0,246.14,16,13.48930556,99.79238889,5
673,2015,9,September,Kanchanaburi,973,246.3,18,14.0225,99.53583333,27.53
674,2015,9,September,Suphan Buri,852,320.4,17,14.47444444,100.1388889,7.23
675,2015,9,September,Nakhon Pathom,88,262.9,16,14.01166667,99.97,7.46
676,2015,9,September,Samut Sakhon,38,-1,-1,-1,-1,-1
677,2015,9,September,Samut Songkhram,24,-1,-1,-1,-1,-1
678,2015,9,September,Phetchaburi,2224,164.1,18,12.99944444,100.0605556,2.01
679,2015,9,September,Prachuap Khiri Khan,1633,192.5,15,11.83333333,99.83333333,4
680,2015,9,September,Nakhon Si Thammarat,598,145.3,19,8.537777778,99.96388889,3.14
681,2015,9,September,Krabi,18,473.9,20,8.103611111,98.97527778,8
682,2015,9,September,Phang-nga,6,-1,-1,-1,-1,-1
683,2015,9,September,Phuket,0,572.8,23,7.883333333,98.4,1.83
684,2015,9,September,Surat Thani,919,266.6,21,9.135555556,99.15194444,5
685,2015,9,September,Ranong,390,939.8,25,9.983333333,98.61666667,7
686,2015,9,September,Chumphon,0,223.7,19,10.49875,99.18847222,4.4
687,2015,9,September,Songkhla,258,75.32,10,7.182111111,100.6076944,4.57
688,2015,9,September,Satun,6,569.7,24,6.65,100.0833333,4.06
689,2015,9,September,Trang,720,348.3,23,7.516666667,99.61666667,14.32
690,2015,9,September,Phatthalung,344,174.6,14,7.583333333,100.1666667,2
691,2015,9,September,Pattani,210,103.5,7,6.783333333,101.15,4.05
692,2015,9,September,Yala,108,197.7,14,6.516666667,101.2833333,30
693,2015,9,September,Narathiwat,518,154.5,13,6.416666667,101.8166667,3.57
694,2015,10,October,Bangkok,0,334.2,20,13.72638889,100.56,3.01
695,2015,10,October,Samut Prakarn,1206,-1,-1,-1,-1,-1
696,2015,10,October,Nonthaburi,174,-1,-1,-1,-1,-1
697,2015,10,October,Pathum Thani,317,104.8,14,14.1,100.6166667,6
698,2015,10,October,Phra Nakhon Si Ayutthaya,296,-1,-1,-1,-1,-1
699,2015,10,October,Ang Thong,467,-1,-1,-1,-1,-1
700,2015,10,October,Lop Buri,504,226.5,13,14.79972222,100.645,10
701,2015,10,October,Sing Buri,94,-1,-1,-1,-1,-1
702,2015,10,October,Chai Nat,198,115.5,12,15.15,100.1833333,15
703,2015,10,October,Saraburi,109,-1,-1,-1,-1,-1
704,2015,10,October,Chon Buri,2584,156.4,11,13.36666667,100.9833333,0.86
705,2015,10,October,Rayong,882,228.5,18,12.63222222,101.3436111,2.6
706,2015,10,October,Chanthaburi,592,342.92,18,12.61666667,102.1133333,2.68
707,2015,10,October,Trat,94,324.3,19,11.76666667,102.8833333,2
708,2015,10,October,Chachoengsao,379,166.5,12,13.51555556,101.4583333,70.17
709,2015,10,October,Prachin Buri,108,156.2,14,14.05841667,101.3693056,5.14
710,2015,10,October,Nakhon Nayok,58,-1,-1,-1,-1,-1
711,2015,10,October,Sa kaeo,28,-1,-1,-1,-1,-1
712,2015,10,October,Nakhon Ratchasima,366,87.04,9,14.96830556,102.0860278,186.6
713,2015,10,October,Buri Ram,961,100.2,7,15.22575,103.2480833,182
714,2015,10,October,Surin,1806,41.2,8,14.88333333,103.5,145.81
715,2015,10,October,Si Sa Ket,0,84.82,14,15,104.05,122.87
716,2015,10,October,Ubon Ratchathani,2213,206.4,11,15.25,104.8666667,122
717,2015,10,October,Yasothon,217,-1,-1,-1,-1,-1
718,2015,10,October,Chaiyaphum,353,171.1,9,15.8,102.0333333,182.15
